Id	Name
BUILD_04_11_E_05	The Miracle of Dragonyule: Event
BUILD_04_11_E_06	The Miracle of Dragonyule: Event
BUILD_04_12_E_01	Season's Beatings: Master
BUILD_04_12_E_02	Season's Beatings: Master
BUILD_04_12_E_03	Season's Beatings: Master
BUILD_04_12_E_04	Season's Beatings: Master
BUILD_04_12_E_05	Season's Beatings: Master
BUILD_04_12_E_06	Season's Beatings: Master
BUILD_04_12_E_07	Season's Beatings: Master
BUILD_04_12_E_08	Season's Beatings: Master
BUILD_04_12_E_09	Season's Beatings: Master
BUILD_04_12_E_10	Season's Beatings: Master
BUILD_04_12_E_21	Season's Beatings: Nightmare
BUILD_04_12_E_22	Season's Beatings: Nightmare
BUILD_04_12_E_23	Season's Beatings: Nightmare
BUILD_04_12_E_24	Season's Beatings: Nightmare
BUILD_04_12_E_25	Season's Beatings: Nightmare
BUILD_04_12_E_26	Season's Beatings: Nightmare
BUILD_04_12_E_27	Season's Beatings: Nightmare
BUILD_04_12_E_28	Season's Beatings: Nightmare
BUILD_04_12_E_29	Season's Beatings: Nightmare
BUILD_04_12_E_30	Season's Beatings: Nightmare
BUILD_06_01_E_01	The Accursed Archives: Event
BUILD_06_01_E_02	The Accursed Archives: Event
BUILD_06_01_E_03	The Accursed Archives: Event
BUILD_06_01_E_04	The Accursed Archives: Event
BUILD_06_01_E_05	The Accursed Archives: Event
BUILD_06_02_E_01	The Accursed Archives: Event
BUILD_06_02_E_02	The Accursed Archives: Event
BUILD_06_02_E_03	The Accursed Archives: Event
BUILD_06_02_E_04	The Accursed Archives: Event
BUILD_06_02_E_05	The Accursed Archives: Event
BUILD_06_02_E_06	The Accursed Archives: Event
BUILD_06_02_E_07	The Accursed Archives: Event
BUILD_06_02_E_08	The Accursed Archives: Event
BUILD_06_03_E_01	The Crawling Nightmare: Beginner
BUILD_06_03_E_02	The Crawling Nightmare: Beginner
BUILD_06_03_E_03	The Crawling Nightmare: Beginner
BUILD_06_03_E_04	The Crawling Nightmare: Beginner
BUILD_06_03_E_05	The Crawling Nightmare: Beginner
BUILD_06_03_E_06	The Crawling Nightmare: Beginner
BUILD_06_03_E_07	The Crawling Nightmare: Beginner
BUILD_06_03_E_08	The Crawling Nightmare: Beginner
BUILD_06_03_E_09	The Crawling Nightmare: Standard
BUILD_06_03_E_10	The Crawling Nightmare: Standard
BUILD_06_03_E_11	The Crawling Nightmare: Standard
BUILD_06_03_E_12	The Crawling Nightmare: Standard
BUILD_06_03_E_13	The Crawling Nightmare: Standard
BUILD_06_03_E_14	The Crawling Nightmare: Standard
BUILD_06_03_E_15	The Crawling Nightmare: Standard
BUILD_06_03_E_16	The Crawling Nightmare: Standard
BUILD_06_03_E_17	The Crawling Nightmare: Expert
BUILD_06_03_E_18	The Crawling Nightmare: Expert
BUILD_06_03_E_19	The Crawling Nightmare: Expert
BUILD_06_03_E_20	The Crawling Nightmare: Expert
BUILD_06_03_E_21	The Crawling Nightmare: Expert
BUILD_06_03_E_22	The Crawling Nightmare: Expert
BUILD_06_03_E_23	The Crawling Nightmare: Expert
BUILD_06_03_E_24	The Crawling Nightmare: Expert
BUILD_06_04_E_01	It Prowls the Endless Dark...
BUILD_06_04_E_02	It Prowls the Endless Dark...
BUILD_06_04_E_03	It Prowls the Endless Dark...
BUILD_06_04_E_04	It Prowls the Endless Dark...
BUILD_06_04_E_05	It Prowls the Endless Dark...
BUILD_06_04_E_06	It Prowls the Endless Dark...
BUILD_06_04_E_07	It Prowls the Endless Dark...
BUILD_06_04_E_08	It Prowls the Endless Dark...
BUILD_06_05_E_01	Chaos's Calling: Expert
BUILD_06_05_E_02	Chaos's Calling: Expert
BUILD_06_05_E_03	Chaos's Calling: Expert
BUILD_06_05_E_04	Chaos's Calling: Expert
BUILD_06_05_E_05	Chaos's Calling: Expert
BUILD_06_05_E_06	Chaos's Calling: Expert
BUILD_06_05_E_07	Chaos's Calling: Expert
BUILD_06_05_E_08	Chaos's Calling: Expert
BUILD_06_05_E_09	Chaos's Calling: Expert
BUILD_06_05_E_10	Chaos's Calling: Expert
BUILD_06_05_E_11	Chaos's Calling: Expert
BUILD_06_05_E_12	Chaos's Calling: Expert
BUILD_06_05_E_13	Chaos's Calling: Expert
BUILD_06_06_E_01	Chaos's Calling: Master
BUILD_06_06_E_02	Chaos's Calling: Master
BUILD_06_06_E_03	Chaos's Calling: Master
BUILD_06_06_E_04	Chaos's Calling: Master
BUILD_06_06_E_05	Chaos's Calling: Master
BUILD_06_06_E_06	Chaos's Calling: Master
BUILD_06_06_E_07	Chaos's Calling: Master
BUILD_06_06_E_08	Chaos's Calling: Master
BUILD_06_06_E_09	Chaos's Calling: Master
BUILD_06_06_E_10	Chaos's Calling: Master
BUILD_06_06_E_11	Chaos's Calling: Master
BUILD_06_06_E_12	Chaos's Calling: Master
BUILD_06_06_E_13	Chaos's Calling: Master
BUILD_06_06_E_14	Chaos's Calling: Master
BUILD_06_06_E_15	Chaos's Calling: Master
BUILD_06_07_E_01	Chaos's Calling: Nightmare
BUILD_06_07_E_02	Chaos's Calling: Nightmare
BUILD_06_07_E_03	Chaos's Calling: Nightmare
BUILD_06_07_E_04	Chaos's Calling: Nightmare
BUILD_06_07_E_05	Chaos's Calling: Nightmare
BUILD_06_07_E_06	Chaos's Calling: Nightmare
BUILD_06_07_E_07	Chaos's Calling: Nightmare
BUILD_06_07_E_08	Chaos's Calling: Nightmare
BUILD_06_07_E_09	Chaos's Calling: Nightmare
BUILD_06_07_E_10	Chaos's Calling: Nightmare
BUILD_06_07_E_11	Chaos's Calling: Nightmare
BUILD_06_07_E_12	Chaos's Calling: Nightmare
BUILD_06_07_E_13	Chaos's Calling: Nightmare
BUILD_06_07_E_14	Chaos's Calling: Nightmare
BUILD_06_07_E_15	Chaos's Calling: Nightmare
BUILD_07_01_E_01	The Hunt for Harmony: Event
BUILD_07_01_E_02	The Hunt for Harmony: Event
BUILD_07_01_E_03	The Hunt for Harmony: Event
BUILD_07_01_E_06	The Hunt for Harmony: Event
BUILD_07_02_E_02	The Hunt for Harmony: Event
BUILD_07_02_E_03	The Hunt for Harmony: Event
BUILD_07_02_E_06	The Hunt for Harmony: Event
BUILD_07_02_E_07	The Hunt for Harmony: Event
BUILD_07_03_E_01	The Vernal Games: Beginner
BUILD_07_03_E_02	The Vernal Games: Beginner
BUILD_07_03_E_03	The Vernal Games: Beginner
BUILD_07_03_E_04	The Vernal Games: Beginner
BUILD_07_03_E_05	The Vernal Games: Beginner
BUILD_07_03_E_07	The Vernal Games: Beginner
BUILD_07_03_E_08	The Vernal Games: Beginner
BUILD_07_03_E_09	The Vernal Games: Beginner
BUILD_07_03_E_10	The Vernal Games: Beginner
BUILD_07_03_E_11	The Vernal Games: Standard
BUILD_07_03_E_12	The Vernal Games: Standard
BUILD_07_03_E_13	The Vernal Games: Standard
BUILD_07_03_E_14	The Vernal Games: Standard
BUILD_07_03_E_15	The Vernal Games: Standard
BUILD_07_03_E_17	The Vernal Games: Standard
BUILD_07_03_E_18	The Vernal Games: Standard
BUILD_07_03_E_19	The Vernal Games: Standard
BUILD_07_03_E_20	The Vernal Games: Standard
BUILD_07_03_E_21	The Vernal Games: Expert
BUILD_07_03_E_22	The Vernal Games: Expert
BUILD_07_03_E_23	The Vernal Games: Expert
BUILD_07_03_E_24	The Vernal Games: Expert
BUILD_07_03_E_25	The Vernal Games: Expert
BUILD_07_03_E_27	The Vernal Games: Expert
BUILD_07_03_E_28	The Vernal Games: Expert
BUILD_07_03_E_29	The Vernal Games: Expert
BUILD_07_03_E_30	The Vernal Games: Expert
BUILD_07_04_E_01	The Vernal Games: Finals
BUILD_07_04_E_02	The Vernal Games: Finals
BUILD_07_04_E_03	The Vernal Games: Finals
BUILD_07_04_E_04	The Vernal Games: Finals
BUILD_07_04_E_05	The Vernal Games: Finals
BUILD_07_04_E_07	The Vernal Games: Finals
BUILD_07_04_E_08	The Vernal Games: Finals
BUILD_07_04_E_09	The Vernal Games: Finals
BUILD_07_05_E_01	Full-Bloom Festivities: Expert
BUILD_07_05_E_02	Full-Bloom Festivities: Expert
BUILD_07_05_E_03	Full-Bloom Festivities: Expert
BUILD_07_05_E_04	Full-Bloom Festivities: Expert
BUILD_07_05_E_05	Full-Bloom Festivities: Expert
BUILD_07_05_E_06	Full-Bloom Festivities: Expert
BUILD_07_05_E_07	Full-Bloom Festivities: Expert
BUILD_07_05_E_09	Full-Bloom Festivities: Expert
BUILD_07_05_E_10	Full-Bloom Festivities: Expert
BUILD_07_05_E_11	Full-Bloom Festivities: Expert
BUILD_07_05_E_12	Full-Bloom Festivities: Expert
BUILD_07_05_E_14	Full-Bloom Festivities: Expert
BUILD_07_06_E_01	Full-Bloom Festivities: Master
BUILD_07_06_E_02	Full-Bloom Festivities: Master
BUILD_07_06_E_03	Full-Bloom Festivities: Master
BUILD_07_06_E_04	Full-Bloom Festivities: Master
BUILD_07_06_E_05	Full-Bloom Festivities: Master
BUILD_07_06_E_06	Full-Bloom Festivities: Master
BUILD_07_06_E_07	Full-Bloom Festivities: Master
BUILD_07_06_E_09	Full-Bloom Festivities: Master
BUILD_07_06_E_10	Full-Bloom Festivities: Master
BUILD_07_06_E_11	Full-Bloom Festivities: Master
BUILD_07_06_E_12	Full-Bloom Festivities: Master
BUILD_07_06_E_14	Full-Bloom Festivities: Master
BUILD_07_06_E_15	Full-Bloom Festivities: Master
BUILD_07_06_E_16	Full-Bloom Festivities: Master
BUILD_07_07_E_01	Full-Bloom Festivities: Nightmare
BUILD_07_07_E_02	Full-Bloom Festivities: Nightmare
BUILD_07_07_E_03	Full-Bloom Festivities: Nightmare
BUILD_07_07_E_04	Full-Bloom Festivities: Nightmare
BUILD_07_07_E_05	Full-Bloom Festivities: Nightmare
BUILD_07_07_E_06	Full-Bloom Festivities: Nightmare
BUILD_07_07_E_07	Full-Bloom Festivities: Nightmare
BUILD_07_07_E_08	Full-Bloom Festivities: Nightmare
BUILD_07_07_E_09	Full-Bloom Festivities: Nightmare
BUILD_07_07_E_10	Full-Bloom Festivities: Nightmare
BUILD_07_07_E_11	Full-Bloom Festivities: Nightmare
BUILD_07_07_E_12	Full-Bloom Festivities: Nightmare
BUILD_07_07_E_13	Full-Bloom Festivities: Nightmare
BUILD_07_07_E_14	Full-Bloom Festivities: Nightmare
BUILD_08_01_E_01	Flames of Reflection: Event
BUILD_08_01_E_02	Flames of Reflection: Event
BUILD_08_01_E_03	Flames of Reflection: Event
BUILD_08_01_E_04	Flames of Reflection: Event
BUILD_08_02_E_01	Flames of Reflection: Event
BUILD_08_02_E_02	Flames of Reflection: Event
BUILD_08_02_E_03	Flames of Reflection: Event
BUILD_08_02_E_04	Flames of Reflection: Event
BUILD_08_03_E_01	Arctos's Trial: Beginner
BUILD_08_03_E_06	Arctos's Trial: Beginner
BUILD_08_03_E_10	Arctos's Trial: Beginner
BUILD_08_03_E_11	Arctos's Trial: Standard
BUILD_08_03_E_12	Arctos's Trial: Standard
BUILD_08_03_E_13	Arctos's Trial: Standard
BUILD_08_03_E_14	Arctos's Trial: Standard
BUILD_08_03_E_15	Arctos's Trial: Standard
BUILD_08_03_E_16	Arctos's Trial: Standard
BUILD_08_03_E_17	Arctos's Trial: Standard
BUILD_08_03_E_18	Arctos's Trial: Standard
BUILD_08_03_E_19	Arctos's Trial: Standard
BUILD_08_03_E_20	Arctos's Trial: Standard
BUILD_08_03_E_21	Arctos's Trial: Expert
BUILD_08_03_E_22	Arctos's Trial: Expert
BUILD_08_03_E_23	Arctos's Trial: Expert
BUILD_08_03_E_24	Arctos's Trial: Expert
BUILD_08_03_E_25	Arctos's Trial: Expert
BUILD_08_03_E_26	Arctos's Trial: Expert
BUILD_08_03_E_27	Arctos's Trial: Expert
BUILD_08_03_E_28	Arctos's Trial: Expert
BUILD_08_03_E_29	Arctos's Trial: Expert
BUILD_08_03_E_30	Arctos's Trial: Expert
BUILD_08_04_E_01	Arctos's Final Trial
BUILD_08_04_E_02	Arctos's Final Trial
BUILD_08_04_E_03	Arctos's Final Trial
BUILD_08_04_E_04	Arctos's Final Trial
BUILD_08_04_E_05	Arctos's Final Trial
BUILD_08_04_E_06	Arctos's Final Trial
BUILD_08_04_E_07	Arctos's Final Trial
BUILD_08_05_E_01	The Path to Mastery: Expert
BUILD_08_05_E_02	The Path to Mastery: Expert
BUILD_08_05_E_03	The Path to Mastery: Expert
BUILD_08_05_E_04	The Path to Mastery: Expert
BUILD_08_05_E_05	The Path to Mastery: Expert
BUILD_08_05_E_06	The Path to Mastery: Expert
BUILD_08_05_E_07	The Path to Mastery: Expert
BUILD_08_05_E_08	The Path to Mastery: Expert
BUILD_08_05_E_09	The Path to Mastery: Expert
BUILD_08_05_E_10	The Path to Mastery: Expert
BUILD_08_05_E_11	The Path to Mastery: Expert
BUILD_08_05_E_12	The Path to Mastery: Expert
BUILD_08_05_E_13	The Path to Mastery: Expert
BUILD_08_05_E_14	The Path to Mastery: Expert
BUILD_08_06_E_01	The Path to Mastery: Master
BUILD_08_06_E_02	The Path to Mastery: Master
BUILD_08_06_E_03	The Path to Mastery: Master
BUILD_08_06_E_04	The Path to Mastery: Master
BUILD_08_06_E_05	The Path to Mastery: Master
BUILD_08_06_E_06	The Path to Mastery: Master
BUILD_08_06_E_07	The Path to Mastery: Master
BUILD_08_06_E_08	The Path to Mastery: Master
BUILD_08_06_E_09	The Path to Mastery: Master
BUILD_08_06_E_10	The Path to Mastery: Master
BUILD_08_06_E_11	The Path to Mastery: Master
BUILD_08_06_E_12	The Path to Mastery: Master
BUILD_08_06_E_13	The Path to Mastery: Master
BUILD_08_06_E_14	The Path to Mastery: Master
BUILD_08_07_E_01	The Path to Mastery: Nightmare
BUILD_08_07_E_02	The Path to Mastery: Nightmare
BUILD_08_07_E_03	The Path to Mastery: Nightmare
BUILD_08_07_E_04	The Path to Mastery: Nightmare
BUILD_08_07_E_05	The Path to Mastery: Nightmare
BUILD_08_07_E_06	The Path to Mastery: Nightmare
BUILD_08_07_E_08	The Path to Mastery: Nightmare
BUILD_08_07_E_09	The Path to Mastery: Nightmare
BUILD_08_07_E_10	The Path to Mastery: Nightmare
BUILD_08_07_E_11	The Path to Mastery: Nightmare
BUILD_08_07_E_12	The Path to Mastery: Nightmare
BUILD_08_07_E_13	The Path to Mastery: Nightmare
BUILD_08_07_E_14	The Path to Mastery: Nightmare
BUILD_10_01_E_01	A Crescendo of Courage: Event
BUILD_10_01_E_02	A Crescendo of Courage: Event
BUILD_10_01_E_03	A Crescendo of Courage: Event
BUILD_10_01_E_04	A Crescendo of Courage: Event
BUILD_10_01_E_05	A Crescendo of Courage: Event
BUILD_10_02_E_01	A Crescendo of Courage: Event
BUILD_10_02_E_02	A Crescendo of Courage: Event
BUILD_10_02_E_04	A Crescendo of Courage: Event
BUILD_10_02_E_05	A Crescendo of Courage: Event
BUILD_10_03_E_01	A Fiendish Performance: Beginner
BUILD_10_03_E_02	A Fiendish Performance: Beginner
BUILD_10_03_E_03	A Fiendish Performance: Beginner
BUILD_10_03_E_04	A Fiendish Performance: Beginner
BUILD_10_03_E_05	A Fiendish Performance: Beginner
BUILD_10_03_E_07	A Fiendish Performance: Beginner
BUILD_10_03_E_11	A Fiendish Performance: Standard
BUILD_10_03_E_12	A Fiendish Performance: Standard
BUILD_10_03_E_13	A Fiendish Performance: Standard
BUILD_10_03_E_14	A Fiendish Performance: Standard
BUILD_10_03_E_15	A Fiendish Performance: Standard
BUILD_10_03_E_16	A Fiendish Performance: Standard
BUILD_10_03_E_17	A Fiendish Performance: Standard
BUILD_10_03_E_18	A Fiendish Performance: Standard
BUILD_10_03_E_19	A Fiendish Performance: Standard
BUILD_10_03_E_20	A Fiendish Performance: Standard
BUILD_10_03_E_21	A Fiendish Performance: Expert
BUILD_10_03_E_22	A Fiendish Performance: Expert
BUILD_10_03_E_23	A Fiendish Performance: Expert
BUILD_10_03_E_24	A Fiendish Performance: Expert
BUILD_10_03_E_25	A Fiendish Performance: Expert
BUILD_10_03_E_26	A Fiendish Performance: Expert
BUILD_10_03_E_27	A Fiendish Performance: Expert
BUILD_10_03_E_28	A Fiendish Performance: Expert
BUILD_10_03_E_29	A Fiendish Performance: Expert
BUILD_10_03_E_30	A Fiendish Performance: Expert
BUILD_10_04_E_01	A Fiendish Encore
BUILD_10_04_E_02	A Fiendish Encore
BUILD_10_04_E_03	A Fiendish Encore
BUILD_10_04_E_04	A Fiendish Encore
BUILD_10_04_E_05	A Fiendish Encore
BUILD_10_04_E_06	A Fiendish Encore
BUILD_10_04_E_07	A Fiendish Encore
BUILD_10_04_E_08	A Fiendish Encore
BUILD_10_05_E_01	Can't Stop the Beatdown: Expert
BUILD_10_05_E_02	Can't Stop the Beatdown: Expert
BUILD_10_05_E_03	Can't Stop the Beatdown: Expert
BUILD_10_05_E_04	Can't Stop the Beatdown: Expert
BUILD_10_05_E_05	Can't Stop the Beatdown: Expert
BUILD_10_05_E_06	Can't Stop the Beatdown: Expert
BUILD_10_05_E_07	Can't Stop the Beatdown: Expert
BUILD_10_05_E_09	Can't Stop the Beatdown: Expert
BUILD_10_05_E_10	Can't Stop the Beatdown: Expert
BUILD_10_05_E_11	Can't Stop the Beatdown: Expert
BUILD_10_05_E_12	Can't Stop the Beatdown: Expert
BUILD_10_05_E_13	Can't Stop the Beatdown: Expert
BUILD_10_05_E_14	Can't Stop the Beatdown: Expert
BUILD_10_06_E_01	Can't Stop the Beatdown: Master
BUILD_10_06_E_02	Can't Stop the Beatdown: Master
BUILD_10_06_E_03	Can't Stop the Beatdown: Master
BUILD_10_06_E_04	Can't Stop the Beatdown: Master
BUILD_10_06_E_05	Can't Stop the Beatdown: Master
BUILD_10_06_E_06	Can't Stop the Beatdown: Master
BUILD_10_06_E_07	Can't Stop the Beatdown: Master
BUILD_10_06_E_09	Can't Stop the Beatdown: Master
BUILD_10_06_E_10	Can't Stop the Beatdown: Master
BUILD_10_06_E_11	Can't Stop the Beatdown: Master
BUILD_10_06_E_12	Can't Stop the Beatdown: Master
BUILD_10_06_E_13	Can't Stop the Beatdown: Master
BUILD_10_06_E_14	Can't Stop the Beatdown: Master
BUILD_10_07_E_01	Can't Stop the Beatdown: Nightmare
BUILD_10_07_E_02	Can't Stop the Beatdown: Nightmare
BUILD_10_07_E_03	Can't Stop the Beatdown: Nightmare
BUILD_10_07_E_04	Can't Stop the Beatdown: Nightmare
BUILD_10_07_E_05	Can't Stop the Beatdown: Nightmare
BUILD_10_07_E_06	Can't Stop the Beatdown: Nightmare
BUILD_10_07_E_07	Can't Stop the Beatdown: Nightmare
BUILD_10_07_E_09	Can't Stop the Beatdown: Nightmare
BUILD_10_07_E_10	Can't Stop the Beatdown: Nightmare
BUILD_10_07_E_11	Can't Stop the Beatdown: Nightmare
BUILD_10_07_E_12	Can't Stop the Beatdown: Nightmare
BUILD_10_07_E_13	Can't Stop the Beatdown: Nightmare
BUILD_10_07_E_14	Can't Stop the Beatdown: Nightmare
BUILD_15_01_E_01	A Dash of Disaster: Event
BUILD_15_01_E_02	A Dash of Disaster: Event
BUILD_15_01_E_03	A Dash of Disaster: Event
BUILD_15_01_E_04	A Dash of Disaster: Event
BUILD_15_02_E_01	A Dash of Disaster: Event
BUILD_15_02_E_02	A Dash of Disaster: Event
BUILD_15_02_E_03	A Dash of Disaster: Event
BUILD_15_02_E_04	A Dash of Disaster: Event
BUILD_15_03_E_01	Nature's Bounty - À La Carte: Beginner
BUILD_15_03_E_02	Nature's Bounty - À La Carte: Beginner
BUILD_15_03_E_03	Nature's Bounty - À La Carte: Beginner
BUILD_15_03_E_04	Nature's Bounty - À La Carte: Beginner
BUILD_15_03_E_05	Nature's Bounty - À La Carte: Beginner
BUILD_15_03_E_11	Nature's Bounty - À La Carte: Standard
BUILD_15_03_E_12	Nature's Bounty - À La Carte: Standard
BUILD_15_03_E_13	Nature's Bounty - À La Carte: Standard
BUILD_15_03_E_14	Nature's Bounty - À La Carte: Standard
BUILD_15_03_E_15	Nature's Bounty - À La Carte: Standard
BUILD_15_03_E_21	Nature's Bounty - À La Carte: Expert
BUILD_15_03_E_22	Nature's Bounty - À La Carte: Expert
BUILD_15_03_E_23	Nature's Bounty - À La Carte: Expert
BUILD_15_03_E_24	Nature's Bounty - À La Carte: Expert
BUILD_15_03_E_25	Nature's Bounty - À La Carte: Expert
BUILD_15_04_E_06	Nature's Bounty - Full Course
BUILD_15_04_E_07	Nature's Bounty - Full Course
BUILD_15_04_E_08	Nature's Bounty - Full Course
BUILD_15_05_E_01	Survival of the Hungriest: Expert
BUILD_15_05_E_02	Survival of the Hungriest: Expert
BUILD_15_05_E_03	Survival of the Hungriest: Expert
BUILD_15_05_E_04	Survival of the Hungriest: Expert
BUILD_15_05_E_05	Survival of the Hungriest: Expert
BUILD_15_05_E_06	Survival of the Hungriest: Expert
BUILD_15_05_E_07	Survival of the Hungriest: Expert
BUILD_15_05_E_08	Survival of the Hungriest: Expert
BUILD_15_05_E_09	Survival of the Hungriest: Expert
BUILD_15_05_E_10	Survival of the Hungriest: Expert
BUILD_15_05_E_11	Survival of the Hungriest: Expert
BUILD_15_06_E_01	Survival of the Hungriest: Master
BUILD_15_06_E_02	Survival of the Hungriest: Master
BUILD_15_06_E_03	Survival of the Hungriest: Master
BUILD_15_06_E_04	Survival of the Hungriest: Master
BUILD_15_06_E_05	Survival of the Hungriest: Master
BUILD_15_06_E_06	Survival of the Hungriest: Master
BUILD_15_06_E_07	Survival of the Hungriest: Master
BUILD_15_06_E_08	Survival of the Hungriest: Master
BUILD_15_06_E_09	Survival of the Hungriest: Master
BUILD_15_06_E_10	Survival of the Hungriest: Master
BUILD_15_06_E_11	Survival of the Hungriest: Master
BUILD_15_07_E_01	Survival of the Hungriest: Nightmare
BUILD_15_07_E_02	Survival of the Hungriest: Nightmare
BUILD_15_07_E_03	Survival of the Hungriest: Nightmare
BUILD_15_07_E_04	Survival of the Hungriest: Nightmare
BUILD_15_07_E_05	Survival of the Hungriest: Nightmare
BUILD_15_07_E_06	Survival of the Hungriest: Nightmare
BUILD_15_07_E_07	Survival of the Hungriest: Nightmare
BUILD_15_07_E_08	Survival of the Hungriest: Nightmare
BUILD_15_07_E_09	Survival of the Hungriest: Nightmare
BUILD_15_07_E_10	Survival of the Hungriest: Nightmare
BUILD_15_07_E_11	Survival of the Hungriest: Nightmare










CLB_01_01_01_E_01	Repel the Empire! (Normal)
CLB_01_01_01_E_02	Repel the Empire! (Normal)
CLB_01_01_01_E_05	Repel the Empire! (Normal)
CLB_01_01_01_E_06	Repel the Empire! (Normal)
CLB_01_01_01_E_09	Repel the Empire! (Normal)
CLB_01_01_01_E_10	Repel the Empire! (Normal)
CLB_01_01_02_E_01	Repel the Empire! (Hard)
CLB_01_01_02_E_02	Repel the Empire! (Hard)
CLB_01_01_02_E_05	Repel the Empire! (Hard)
CLB_01_01_02_E_07	Repel the Empire! (Hard)
CLB_01_01_02_E_10	Repel the Empire! (Hard)
CLB_01_01_02_E_11	Repel the Empire! (Hard)
CLB_01_01_02_E_12	Repel the Empire! (Hard)
CLB_01_01_03_E_01	Repel the Empire! (Lunatic)
CLB_01_01_03_E_02	Repel the Empire! (Lunatic)
CLB_01_01_03_E_07	Repel the Empire! (Lunatic)
CLB_01_01_03_E_09	Repel the Empire! (Lunatic)
CLB_01_01_03_E_10	Repel the Empire! (Lunatic)
CLB_01_01_03_E_13	Repel the Empire! (Lunatic)
CLB_01_01_03_E_14	Repel the Empire! (Lunatic)
CLB_01_01_03_E_16	Repel the Empire! (Lunatic)
CLB_01_01_04_E_01	Repel the Empire! (Infernal)
CLB_01_01_04_E_03	Repel the Empire! (Infernal)
CLB_01_01_04_E_10	Repel the Empire! (Infernal)
CLB_01_01_04_E_12	Repel the Empire! (Infernal)
CLB_01_01_04_E_13	Repel the Empire! (Infernal)
CLB_01_01_04_E_16	Repel the Empire! (Infernal)
CLB_01_01_04_E_17	Repel the Empire! (Infernal)
CLB_01_01_04_E_19	Repel the Empire! (Infernal)
CLB_01_01_11_E_01	The Alberian Front (Normal)
CLB_01_01_11_E_02	The Alberian Front (Normal)
CLB_01_01_11_E_03	The Alberian Front (Normal)
CLB_01_01_11_E_04	The Alberian Front (Normal)
CLB_01_01_11_E_05	The Alberian Front (Normal)
CLB_01_01_11_E_06	The Alberian Front (Normal)
CLB_01_01_11_E_07	The Alberian Front (Normal)
CLB_01_01_11_E_08	The Alberian Front (Normal)
CLB_01_01_11_E_09	The Alberian Front (Normal)
CLB_01_01_11_E_10	The Alberian Front (Normal)
CLB_01_01_11_E_11	The Alberian Front (Normal)
CLB_01_01_11_E_12	The Alberian Front (Normal)
CLB_01_01_11_E_13	The Alberian Front (Normal)
CLB_01_01_11_E_14	The Alberian Front (Normal)
CLB_01_01_11_E_15	The Alberian Front (Normal)
CLB_01_01_11_E_16	The Alberian Front (Normal)
CLB_01_01_11_E_17	The Alberian Front (Normal)
CLB_01_01_11_E_18	The Alberian Front (Normal)
CLB_01_01_11_E_19	The Alberian Front (Normal)
CLB_01_01_11_E_20	The Alberian Front (Normal)
CLB_01_01_11_E_21	The Alberian Front (Normal)
CLB_01_01_11_E_22	The Alberian Front (Normal)
CLB_01_01_11_E_23	The Alberian Front (Normal)
CLB_01_01_11_E_24	The Alberian Front (Normal)
CLB_01_01_11_E_25	The Alberian Front (Normal)
CLB_01_01_11_E_26	The Alberian Front (Normal)
CLB_01_01_11_E_27	The Alberian Front (Normal)
CLB_01_01_11_E_28	The Alberian Front (Normal)
CLB_01_01_11_E_29	The Alberian Front (Normal)
CLB_01_01_12_E_01	The Alberian Front (Hard)
CLB_01_01_12_E_02	The Alberian Front (Hard)
CLB_01_01_12_E_03	The Alberian Front (Hard)
CLB_01_01_12_E_04	The Alberian Front (Hard)
CLB_01_01_12_E_05	The Alberian Front (Hard)
CLB_01_01_12_E_06	The Alberian Front (Hard)
CLB_01_01_12_E_07	The Alberian Front (Hard)
CLB_01_01_12_E_08	The Alberian Front (Hard)
CLB_01_01_12_E_09	The Alberian Front (Hard)
CLB_01_01_12_E_10	The Alberian Front (Hard)
CLB_01_01_12_E_11	The Alberian Front (Hard)
CLB_01_01_12_E_12	The Alberian Front (Hard)
CLB_01_01_12_E_13	The Alberian Front (Hard)
CLB_01_01_12_E_14	The Alberian Front (Hard)
CLB_01_01_12_E_15	The Alberian Front (Hard)
CLB_01_01_12_E_16	The Alberian Front (Hard)
CLB_01_01_12_E_17	The Alberian Front (Hard)
CLB_01_01_12_E_18	The Alberian Front (Hard)
CLB_01_01_12_E_19	The Alberian Front (Hard)
CLB_01_01_12_E_20	The Alberian Front (Hard)
CLB_01_01_12_E_21	The Alberian Front (Hard)
CLB_01_01_12_E_22	The Alberian Front (Hard)
CLB_01_01_12_E_23	The Alberian Front (Hard)
CLB_01_01_12_E_24	The Alberian Front (Hard)
CLB_01_01_12_E_25	The Alberian Front (Hard)
CLB_01_01_12_E_26	The Alberian Front (Hard)
CLB_01_01_12_E_27	The Alberian Front (Hard)
CLB_01_01_12_E_28	The Alberian Front (Hard)
CLB_01_01_12_E_29	The Alberian Front (Hard)
CLB_01_01_13_E_01	The Alberian Front (Lunatic)
CLB_01_01_13_E_02	The Alberian Front (Lunatic)
CLB_01_01_13_E_03	The Alberian Front (Lunatic)
CLB_01_01_13_E_04	The Alberian Front (Lunatic)
CLB_01_01_13_E_05	The Alberian Front (Lunatic)
CLB_01_01_13_E_06	The Alberian Front (Lunatic)
CLB_01_01_13_E_07	The Alberian Front (Lunatic)
CLB_01_01_13_E_08	The Alberian Front (Lunatic)
CLB_01_01_13_E_09	The Alberian Front (Lunatic)
CLB_01_01_13_E_10	The Alberian Front (Lunatic)
